idea_text,label,source
Village Scholarships - Business Idea: a crowdfunding approach to college scholarships . Village Scholarships is an online peer-to-peer scholarship website that allows anyone to create a college scholarship/grant and students can apply for them.,0,SharkTank
"Dude Wipes - Business Idea: disposable toilet wipes marketed for men . Dude Wipes are flushable wipes that are naturally soothing, paraben free, fragrance free & hypoallergenic â€“ and theyâ€™re flushable & biodegradable.",1,SharkTank
"EZ-Pee-Z - Business Idea: a toilet seat with a built-in potty training aid . EZPeeZ is a standard toilet seat that with a simple flip of the lid converts to a child size seat making potty training as EZ as 1,2â€¦Pee!",0,SharkTank
Milk + Brookies - Business Idea: a combination of a brownie and a cookie . Milk + Brookies is the home of the brookie â€“ brownie-cookie mash-ups that can best be described as brownies topped with cookies or the justification for eating two desserts at once.,0,SharkTank
"Table 87 Coal Oven Pizza - Business Idea: a flash-frozen New York-style pizza . Table 87 Coal Oven Pizza â€“ Home Of The Coal Oven Slice. Finally you can enjoy coal oven pizza anytime anywhere, freezer to plate in minutes.",1,SharkTank
Switch Witch - Business Idea: a children's book and doll to encourage children to trade their Halloween candy for a gift . Switch Witch helps parents start a new Halloween tradition of exchanging some of their candy for a gift.,0,SharkTank
The Skinny Mirror - Business Idea: a mirror that reflects a slightly slimmer reflection to boost self-confidence . The Skinny Mirror will become the favorite mirror for many women because it gives a slimming reflection of 5-10 pounds that works on the psyche over time.,0,SharkTank
"Three Jerks Jerky - Business Idea: premium beef jerky made from filet mignon . Beef jerky made with filet mignon. Amazing meat, not that stuff that gouges your gums and makes your teeth beg for mercy. It comes it unique flavors and and no nitrates, gluten, or preservatives.",1,SharkTank
"XCraft - Business Idea: a personal use drone that can convert in-flight from hover mode to a fast forward-flight plane mode . XCraft makes the X PlusOne and the PhoneDrone. The XPlusOne can self control and follow a flight plan. The Phone Drone will use your phone as the brains and follow you, take pics, and is an inexpensive entry into the UAV world.",1,SharkTank
"HotShot - Business Idea: ready-to-drink, canned hot coffee . Hotshot is HOT coffee and HOT chocolate in a single serve can thatâ€™s heated and stored hot in the HotBox â€“ a HOT Fridge. Itâ€™s HOT grab-n-go drinks that are always perfect temperature, always ready.",0,SharkTank
"Rent Like a Champion - Business Idea: a service to rent homes in collegiate sports towns on game weekends . Rent Like a Champion is the AirBnB for college games, graduation ceremonies, etc. They provide private home rentals near campus in college towns around the country so you can have a place to stay when you go see your favorite college sports game, or see your favorite college kid graduate.",1,SharkTank
"S.T.E.M. Center USA - Business Idea: a learning center for science, technology, engineering, and math and their associated technology . STEM Center USA develops a passion for STEM careers with activities for middle and high school students.",1,SharkTank
"Windcatcher Technology - Business Idea: a valve that allows for quicker inflation of objects such as air mattresses . Windcatcher Technology creates inflatable outdoor and travel gear products which use a patented rapid inflation technology to allow them to inflate in seconds, without any power or pumping.",1,SharkTank
"Foot Cardigan - Business Idea: a mail-order subscription service for fun and unique socks . Foot Cardigan is a monthly subscription to socks â€“ crazy socks for adults, kids, girls and boys. Creative designs and colors to make your feet happy.",1,SharkTank
Nerdwax - Business Idea: a product to prevent eyeglasses and sunglasses from slipping off the nose . Nerdwax is a beeswax based blend created and formulated to keep your glasses in place while you live your life.,0,SharkTank
"The Two Guys Bowtie Company - Business Idea: wooden bowties, hats, and accessories . Two Guys Bow Ties has recreated fashion by bringing wood into style, making bow ties, pocket squares, lapel flowers, and wood brimmed fedoras from rare and exotic pieces of hardwood.",1,SharkTank
"ValPark Mobile - Business Idea: an app for valet and garage parking . ValPark is an app that helps manage parking operations for valet, parking garages, and event parking.",0,SharkTank
Loliware - Business Idea: edible disposable cups with various flavors,1,SharkTank
"Mikki Bey Eyelash Extensions - Business Idea: an eyelash extension service . Mikki Bey bring her celebrity approved eye lash extensions into the Shark Tank looking to grow. These are not false lashes, these are extensions, and Mikki Bey is in demand. Can she get a deal?",0,SharkTank
"O'Dang Hummus - Business Idea: a line of flavored hummuses and hummus-based salad dressing . Oâ€™Dang Hummus created dairy free, oil free salad dressing/sauce that is not only healthy but tastes dang good too. Flavors like Ranch, Caesar, Bomb-a-licious Buffalo Wing, and Hummy Mustard, they are sure to be a hit.",1,SharkTank
Splikity - Business Idea: password manager software that can sync across multiple platforms and devices . Splikity is software that syncs all of your devices and uses military encryption to remember all your passwords so you donâ€™t have to. It even creates strong passwords for you so youâ€™re even more secure than using your favorite password everywhere.,0,SharkTank
"Acton - Business Idea: motorized roller skates that strap onto shoes . Acton Skates and Scooters builds electric scooters, skateboards and skates. The Blink Board, 2 types of Rocket Skates and the M Scooter. They are rechargeable and eco-friendly.",0,SharkTank
"McClary Bros. Drinking Vinegars - Business Idea: a line of vinegars to be used in cocktails and soda mixers . McClary Brothers Drinking Vinegars brings back the fruit sweetened vinegar and soda â€œshrub Drinksâ€ from days past. Using natural ingredients and flavored drinking vinegars or vinegar syrup, they hope to revive an old-style cocktail.",0,SharkTank
"SignalVault - Business Idea: a protector for credit cards to prevent them from being remotely scanned . SignalVault protects your credit cards, driver license, and passports and anything with RFID from being stolen by hackers. The cards fit in your wallet and detect hacking and hide your cards from hackers so they cant be read and stolen. No batteries required.",1,SharkTank
"The Beebo - Business Idea: a baby bottle holder to make feeding easier . The Beebo is a new hands-free way to bottle feed your baby, improving feeding and giving freeing your hands to eat, read, or just scratch your nose.",1,SharkTank
"Bee Thinking - Business Idea: beehives in various modern designs . Matt Reed started Bee Thinking and builds hives in Portland, Oregon from Western Red Cedar. Matt pitches the Sharks to go big with Bee Thinking so everyone can have a backyard bee hive.",0,SharkTank
